id,machine_number,downtime,timestamp_dt
16870,1,287,05:58.8
16882,1,287,10:58.9
16894,1,328,15:59.0
16906,1,287,20:59.1
16918,1,287,25:59.2
16930,1,328,30:59.3
16942,1,287,35:59.4
16954,1,287,40:59.5
16966,1,328,45:59.6
16978,1,287,50:59.7
16990,1,287,55:59.8
17002,1,328,00:59.9
17014,1,287,06:00.0
17015,1,287,10:00.1
17027,1,328,15:00.2
17039,1,287,20:00.2
17051,1,287,25:00.3
17063,1,328,30:00.4
17075,1,287,35:00.6
17087,1,287,40:00.7
17100,1,287,45:00.8
17112,1,328,50:00.9
17124,1,287,55:00.9
17136,1,287,00:01.0
17148,1,328,05:01.1
17161,1,287,10:01.2
17174,1,287,15:01.3
17186,1,328,20:01.4
17198,1,287,25:01.5
17210,1,287,30:01.6
17222,1,328,35:01.7
17235,1,287,40:01.9
17247,1,287,45:01.9
17259,1,328,50:02.1
17272,1,287,55:02.1
17284,1,287,00:02.2
17296,1,328,05:02.3
17308,1,287,10:02.5
17320,1,287,15:02.5
17334,1,328,20:02.6
17346,1,287,25:02.8
17360,1,287,30:02.9
17372,1,287,35:02.9
17385,1,328,40:03.0
17398,1,287,45:03.1
17410,1,287,50:03.2
17422,1,328,55:03.3
17434,1,287,00:03.4
17446,1,287,05:03.6
17458,1,328,10:03.6
17470,1,287,15:03.8
17482,1,287,20:03.8
17494,1,328,25:03.9
17506,1,287,30:04.0
17518,1,287,35:04.1
17530,1,328,40:04.2
17542,1,287,45:04.3
17554,1,287,50:04.4
17566,1,328,55:04.5
17578,1,287,00:04.6
17590,1,287,05:04.7
17602,1,287,10:04.8
17614,1,328,15:04.9
17626,1,287,20:05.0
17638,1,287,25:05.1
17650,1,328,30:05.2
17662,1,287,35:05.3
17674,1,287,40:05.4
17686,1,328,45:05.5
17698,1,287,50:05.6
17710,1,287,55:05.7
17722,1,328,00:05.8
17746,1,287,10:06.0
17758,1,328,15:06.1
17770,1,287,20:06.2
17782,1,287,25:06.3
17794,1,287,30:06.4
17806,1,287,35:06.5
17818,1,287,40:06.6
17828,1,328,45:06.7
17836,1,287,50:06.8
18195,1,287,40:12.6
18516,1,287,50:18.8
18669,1,287,35:20.9
18681,1,287,40:21.0
18693,1,328,45:21.1
18705,1,287,50:21.2
18717,1,287,55:21.3
18729,1,328,00:21.4
18741,1,287,05:21.5
18753,1,287,10:21.6
18765,1,328,15:21.7
18777,1,287,20:21.8
18789,1,287,25:21.9
18801,1,328,30:22.0
18813,1,287,35:22.1
18825,1,287,40:22.2
18837,1,328,45:22.3
18849,1,287,50:22.4
18861,1,287,55:22.5
18873,1,287,00:22.7
18885,1,328,05:22.7
18897,1,287,10:22.8
18909,1,287,15:22.9
18921,1,328,20:23.0
18933,1,287,25:23.1
18945,1,287,30:23.2
18957,1,328,35:23.3
18969,1,287,40:23.4
18981,1,287,45:23.5
18993,1,328,50:23.7
19005,1,287,55:23.7
19017,1,287,00:23.8
19029,1,328,05:23.9
19041,1,287,10:24.1
19053,1,287,15:24.1
19065,1,328,20:24.2
19077,1,287,25:24.3
19089,1,287,30:24.4
19101,1,328,35:24.5
19113,1,287,40:24.6
19125,1,287,45:24.7
19137,1,287,50:24.8
19149,1,328,55:24.9
19161,1,287,00:25.0
19173,1,287,05:25.1
19185,1,328,10:25.2
19197,1,287,15:25.3
19209,1,287,20:25.4
19221,1,328,25:25.5
19233,1,287,30:25.6
19245,1,287,35:25.7
19257,1,328,40:25.8
19269,1,287,45:25.9
